Entity,Code,Year,"Hospital beds (per 1,000 people)"
United Arab Emirates,ARE,2015,1.39
United Arab Emirates,ARE,2016,1.4
United Arab Emirates,ARE,2017,1.48
United Arab Emirates,ARE,2018,1.63
United Arab Emirates,ARE,2019,1.87
United Arab Emirates,ARE,2020,1.94
United Arab Emirates,ARE,2021,1.98
United Kingdom,GBR,1960,10.7
United Kingdom,GBR,1970,9.6
United Kingdom,GBR,1980,8.1
United Kingdom,GBR,1985,7.4
United Kingdom,GBR,1990,5.9
United Kingdom,GBR,1991,5.6
United Kingdom,GBR,1992,5.4
United Kingdom,GBR,1993,5.1
United Kingdom,GBR,1994,4.8
United Kingdom,GBR,1995,4.8
United Kingdom,GBR,1996,4.6
United Kingdom,GBR,1997,4.6
United Kingdom,GBR,1998,4.4
United Kingdom,GBR,1999,4.2
United Kingdom,GBR,2000,4.08
United Kingdom,GBR,2001,4.04
United Kingdom,GBR,2002,3.98
United Kingdom,GBR,2003,3.95
United Kingdom,GBR,2004,3.86
United Kingdom,GBR,2005,3.72
United Kingdom,GBR,2006,3.54
United Kingdom,GBR,2007,3.39
United Kingdom,GBR,2008,3.34
United Kingdom,GBR,2009,3.27
United Kingdom,GBR,2010,2.93
United Kingdom,GBR,2011,2.88
United Kingdom,GBR,2012,2.8
United Kingdom,GBR,2013,2.75
United Kingdom,GBR,2014,2.72
United Kingdom,GBR,2015,2.61
United Kingdom,GBR,2016,2.57
United Kingdom,GBR,2017,2.54
United Kingdom,GBR,2018,2.5
United Kingdom,GBR,2019,2.45
United Kingdom,GBR,2020,2.43
United Kingdom,GBR,2021,2.35
United States,USA,1960,9.2
United States,USA,1965,8.8
United States,USA,1970,7.9
United States,USA,1971,7.5
United States,USA,1972,7.4
United States,USA,1973,7.2
United States,USA,1974,7.1
United States,USA,1975,6.8
United States,USA,1976,6.6
United States,USA,1977,6.4
United States,USA,1978,6.2
United States,USA,1979,6.1
United States,USA,1980,6
United States,USA,1981,5.9
United States,USA,1982,5.9
United States,USA,1983,5.8
United States,USA,1984,5.7
United States,USA,1985,5.5
United States,USA,1986,5.4
United States,USA,1987,5.2
United States,USA,1988,5.1
United States,USA,1989,5
United States,USA,1990,4.9
United States,USA,1991,4.8
United States,USA,1992,4.6
United States,USA,1993,4.5
United States,USA,1994,4.3
United States,USA,1995,4.1
United States,USA,1996,3.9
United States,USA,1997,3.8
United States,USA,1998,3.7
United States,USA,1999,3.6
United States,USA,2000,3.48
United States,USA,2001,3.46
United States,USA,2002,3.38
United States,USA,2003,3.32
United States,USA,2004,3.25
United States,USA,2005,3.19
United States,USA,2006,3.16
United States,USA,2007,3.12
United States,USA,2008,3.11
United States,USA,2009,3.06
United States,USA,2010,3.03
United States,USA,2011,2.94
United States,USA,2012,2.91
United States,USA,2013,2.86
United States,USA,2014,2.8
United States,USA,2015,2.77
United States,USA,2016,2.73
United States,USA,2017,2.82
United States,USA,2018,2.78
United States,USA,2019,2.75
United States,USA,2020,2.74
United States Virgin Islands,VIR,1990,4.8
United States Virgin Islands,VIR,1996,18.68
Upper-middle-income countries,,1970,1.8110379
Upper-middle-income countries,,1975,2.0769658
Upper-middle-income countries,,1980,2.8017204
Upper-middle-income countries,,1985,2.8458078
Upper-middle-income countries,,1987,3.2331798
Upper-middle-income countries,,1989,2.9395478
Upper-middle-income countries,,1990,2.8314042
Upper-middle-income countries,,1991,2.8969655
Upper-middle-income countries,,1992,2.8642526
Upper-middle-income countries,,1993,2.9273732
Upper-middle-income countries,,1994,2.8356407
Upper-middle-income countries,,1995,3.0671396
Upper-middle-income countries,,1996,2.8823612
Upper-middle-income countries,,1998,2.5570188
Upper-middle-income countries,,1999,2.8032858
Upper-middle-income countries,,2000,2.040661
Upper-middle-income countries,,2001,1.9843907
Upper-middle-income countries,,2002,2.0048082
Upper-middle-income countries,,2003,1.9649343
Upper-middle-income countries,,2004,1.9693934
Upper-middle-income countries,,2005,2.0955844
Upper-middle-income countries,,2006,2.0692096
Upper-middle-income countries,,2007,2.0936673
Upper-middle-income countries,,2008,2.1946151
Upper-middle-income countries,,2009,2.2836432
Upper-middle-income countries,,2010,2.4014375
Upper-middle-income countries,,2011,2.4929593
Upper-middle-income countries,,2012,2.6885839
Upper-middle-income countries,,2013,2.8624654
Upper-middle-income countries,,2014,2.9460251
Upper-middle-income countries,,2015,3.0670686
Upper-middle-income countries,,2016,3.1957662
Upper-middle-income countries,,2017,3.32418
Upper-middle-income countries,,2018,3.4577098
Upper-middle-income countries,,2019,3.5756774
Upper-middle-income countries,,2020,3.7456303
Uruguay,URY,1960,5.5118203
Uruguay,URY,1970,5.9127
Uruguay,URY,1975,5.0018
Uruguay,URY,1985,3.2458
Uruguay,URY,1990,4.5226
Uruguay,URY,1993,4.5
Uruguay,URY,1996,4.39
Uruguay,URY,2003,1.9
Uruguay,URY,2005,1.04
Uruguay,URY,2006,0.99
Uruguay,URY,2007,0.98
Uruguay,URY,2008,0.95
Uruguay,URY,2009,1.1
Uruguay,URY,2010,2.58
Uruguay,URY,2011,2.55
Uruguay,URY,2012,2.52
Uruguay,URY,2013,2.51
Uruguay,URY,2014,2.47
Uruguay,URY,2015,2.45
Uruguay,URY,2016,2.49
Uruguay,URY,2017,2.44
Uruguay,URY,2018,2.49
Uruguay,URY,2019,2.47
Uruguay,URY,2020,2.49
Uruguay,URY,2021,2.48
Uzbekistan,UZB,1980,9.1763
Uzbekistan,UZB,1985,11.8342
Uzbekistan,UZB,1986,11.9557
Uzbekistan,UZB,1987,11.9457
Uzbekistan,UZB,1988,12.2162
Uzbekistan,UZB,1989,12.2851
Uzbekistan,UZB,1990,12.4828
Uzbekistan,UZB,1991,10.9473
Uzbekistan,UZB,1992,10.7541
Uzbekistan,UZB,1993,9.3942
Uzbekistan,UZB,1994,8.6633
Uzbekistan,UZB,1995,8.3
Uzbekistan,UZB,1996,7.93
Uzbekistan,UZB,1997,6.48
Uzbekistan,UZB,1998,5.55
Uzbekistan,UZB,1999,5.39
Uzbekistan,UZB,2000,5.56
Uzbekistan,UZB,2001,5.55
Uzbekistan,UZB,2002,5.75
Uzbekistan,UZB,2003,5.66
Uzbekistan,UZB,2004,5.45
Uzbekistan,UZB,2005,5.36
Uzbekistan,UZB,2006,5.33
Uzbekistan,UZB,2007,5.08
Uzbekistan,UZB,2008,4.96
Uzbekistan,UZB,2009,4.96
Uzbekistan,UZB,2010,4.88
Uzbekistan,UZB,2011,4.81
Uzbekistan,UZB,2012,4.69
Uzbekistan,UZB,2013,4.47
Uzbekistan,UZB,2014,4.3
Uzbekistan,UZB,2015,4.19
Uzbekistan,UZB,2016,4.2
Uzbekistan,UZB,2017,4.25
Uzbekistan,UZB,2018,4.73
Uzbekistan,UZB,2019,4.65
Uzbekistan,UZB,2020,4.78
Uzbekistan,UZB,2021,4.86
Vanuatu,VUT,1960,5.4307694
Vanuatu,VUT,1970,10.7349
Vanuatu,VUT,1980,6.1794
Vanuatu,VUT,2001,3.1
Vanuatu,VUT,2003,3.7
Vanuatu,VUT,2005,4.1
Vanuatu,VUT,2008,1.68
Venezuela,VEN,1974,0.343
Venezuela,VEN,1975,0.3315
Venezuela,VEN,1976,0.3429
Venezuela,VEN,1980,0.3319
Venezuela,VEN,1982,0.3704
Venezuela,VEN,1983,0.3582
Venezuela,VEN,1984,0.3728
Venezuela,VEN,1985,2.6931
Venezuela,VEN,1986,2.7001
Venezuela,VEN,1987,2.5983
Venezuela,VEN,1988,2.4996
Venezuela,VEN,1990,2.6779
Venezuela,VEN,1991,2.6776
Venezuela,VEN,1992,2.573
Venezuela,VEN,1993,2.6
Venezuela,VEN,1996,1.47
Venezuela,VEN,2001,0.8
Venezuela,VEN,2003,0.9
Venezuela,VEN,2007,1.3
Venezuela,VEN,2009,1.1
Venezuela,VEN,2011,0.94
Venezuela,VEN,2014,0.79
Venezuela,VEN,2015,0.75
Venezuela,VEN,2016,0.88
Venezuela,VEN,2017,0.91
Venezuela,VEN,2018,1.09
Venezuela,VEN,2019,0.93
Venezuela,VEN,2020,0.99
Vietnam,VNM,1980,3.4973
Vietnam,VNM,1981,3.6961
Vietnam,VNM,1989,3.3017
Vietnam,VNM,1990,3.8329
Vietnam,VNM,1997,1.67
Vietnam,VNM,2000,1.4
Vietnam,VNM,2001,1.41
Vietnam,VNM,2002,1.42
Vietnam,VNM,2003,1.44
Vietnam,VNM,2004,1.51
Vietnam,VNM,2005,1.53
Vietnam,VNM,2006,1.57
Vietnam,VNM,2007,1.68
Vietnam,VNM,2008,1.77
Vietnam,VNM,2009,1.9
Vietnam,VNM,2010,2.02
Vietnam,VNM,2011,2.21
Vietnam,VNM,2012,2.28
Vietnam,VNM,2013,2.31
Vietnam,VNM,2014,2.43
Vietnam,VNM,2015,2.53
Vietnam,VNM,2016,2.49
Vietnam,VNM,2017,2.55
World,OWID_WRL,1970,3.0746334
World,OWID_WRL,1975,2.4008803
World,OWID_WRL,1980,3.5899253
World,OWID_WRL,1985,4.122378
World,OWID_WRL,1990,3.6308036
World,OWID_WRL,1991,3.4188397
World,OWID_WRL,2000,3.016561
World,OWID_WRL,2001,2.9176948
World,OWID_WRL,2002,2.9260075
World,OWID_WRL,2003,2.6578763
World,OWID_WRL,2004,2.9558365
World,OWID_WRL,2005,2.7398705
World,OWID_WRL,2006,2.7260904
World,OWID_WRL,2007,2.7244024
World,OWID_WRL,2008,2.7128916
World,OWID_WRL,2009,2.7270236
World,OWID_WRL,2010,2.7482326
World,OWID_WRL,2011,2.7950206
World,OWID_WRL,2012,2.886216
World,OWID_WRL,2013,2.6020746
World,OWID_WRL,2014,2.8643806
World,OWID_WRL,2015,2.868086
World,OWID_WRL,2016,2.895413
World,OWID_WRL,2017,3.0060961
World,OWID_WRL,2018,3.052037
World,OWID_WRL,2019,3.0440753
World,OWID_WRL,2020,3.2842023
Yemen,YEM,1960,0.45454547
Yemen,YEM,1970,0.8097
Yemen,YEM,1975,0.8655
Yemen,YEM,1990,0.8362
Yemen,YEM,1996,0.69
Yemen,YEM,1998,0.6
Yemen,YEM,2000,0.59
Yemen,YEM,2001,0.59
Yemen,YEM,2002,0.59
Yemen,YEM,2003,0.59
Yemen,YEM,2004,0.59
Yemen,YEM,2005,0.61
Yemen,YEM,2006,0.66
Yemen,YEM,2007,0.64
Yemen,YEM,2008,0.63
Yemen,YEM,2009,0.65
Yemen,YEM,2010,0.65
Yemen,YEM,2011,0.63
Yemen,YEM,2012,0.62
Yemen,YEM,2013,0.6
Yemen,YEM,2014,0.58
Yemen,YEM,2015,0.71
Yemen,YEM,2016,0.71
Yemen,YEM,2017,0.71
Zambia,ZMB,1960,2.8016555
Zambia,ZMB,1970,3.1611
Zambia,ZMB,1975,3.3368
Zambia,ZMB,1981,3.4822
Zambia,ZMB,2004,2
Zambia,ZMB,2008,1.9
Zambia,ZMB,2010,2
Zimbabwe,ZWE,1960,3.876646
Zimbabwe,ZWE,1970,3.4954
Zimbabwe,ZWE,1975,3.3137
Zimbabwe,ZWE,1980,3.0027
Zimbabwe,ZWE,1985,1.3936
Zimbabwe,ZWE,1987,1.9408
Zimbabwe,ZWE,1990,0.5105
Zimbabwe,ZWE,2006,3
Zimbabwe,ZWE,2009,1.88
Zimbabwe,ZWE,2010,1.85
Zimbabwe,ZWE,2011,1.82
Zimbabwe,ZWE,2012,1.94
Zimbabwe,ZWE,2014,2
